Date,MTUM,VTV,VEU,VWO,VCIT,VGLT,BNDX,VTIP,DBC,IAU,VNQ
2022-06-30,165.49690086364745,141.18977100372314,57.36371290206909,46.86938875198364,87.2544104385376,81.29318408966064,53.13150693893433,49.97517150878906,23.94334994316101,35.04400011062622,103.56560600280761
