Date,BNDX,DBC,IAU,MTUM,VCIT,VEU,VGLT,VNQ,VTIP,VTV,VWO,Returns
2023-03-31,0.025555004010050952,-0.000841770099789918,0.07943385571474693,0.004328959955136602,0.03180831163681708,0.028432291631127926,0.0466695650393929,-0.021554582203942574,0.019833646981174402,-0.004618081483135694,0.02560184740884086,1 month
2023-03-31,0.03403222704053732,-0.0369168300809235,0.08037001350197714,-0.041506854257499226,0.04083915931147719,0.06883939583996557,0.06829906503353667,0.016880968181253175,0.023763616235940033,-0.0100073599935947,0.037178576647040495,3 month
2023-03-31,0.03566671179689518,-0.0011150443429576162,0.18522036530474106,0.07233930929915644,0.07808909942701536,0.22309255112689041,0.056263094007382275,0.060967664142061784,0.03719355158115789,0.13375377393835253,0.12605126540999967,6 month
2023-03-31,-0.05252478600580213,-0.08352496825515443,0.014661880911847947,-0.15544438938966398,-0.03830264328901911,-0.041622842250769065,-0.1630191882418619,-0.20156117910697025,-0.002605873357673927,-0.04020498555563834,-0.09051235602980867,1 year
