Date,BNDX,DBC,IAU,MTUM,VCIT,VEU,VGLT,VNQ,VTIP,VTV,VWO
2013-05-31 00:00:00,nan,24.975122451782227,26.920000076293945,45.79967880249024,62.19704818725586,34.65141677856445,55.33744812011719,47.49018478393555,40.623565673828125,53.22806167602539,31.3262939453125
2013-06-03 00:00:00,nan,25.28417205810547,27.420000076293945,45.54426193237305,62.175289154052734,34.88983154296875,55.631954193115234,47.75855255126953,40.63994216918945,53.561180114746094,31.82402229309082
2013-06-04 00:00:00,40.65251159667969,25.38075256347656,27.15999984741211,45.5178337097168,62.131832122802734,34.86747360229492,55.15142822265625,47.09430694580078,40.63174819946289,53.29779052734375,31.462038040161133
2013-06-05 00:00:00,40.70101547241211,25.264856338500977,27.239999771118164,44.89249801635742,61.95057678222656,34.18949890136719,55.74819946289063,46.705169677734375,40.63174819946289,52.57732391357422,30.82102394104004
2013-06-06 00:00:00,40.64442443847656,25.36143493652344,27.459999084472656,45.22718048095703,62.21878433227539,34.40555953979492,55.83346557617188,47.45662689208984,40.607181549072266,53.09636688232422,31.137767791748047
2013-06-07 00:00:00,40.56362533569336,25.419382095336918,26.799999237060547,45.98464584350586,61.99405670166016,34.70357894897461,54.942169189453125,47.46332931518555,40.525299072265625,53.7470932006836,31.00202751159668
2013-06-10 00:00:00,40.27267074584961,25.322803497314453,26.940000534057617,45.89656448364258,61.70415496826172,34.66632080078125,54.66315460205078,47.05405044555664,40.525299072265625,53.80133056640625,30.564626693725582
2013-06-11 00:00:00,40.26458358764648,25.10067367553711,26.799999237060547,45.685184478759766,61.5229377746582,34.15970230102539,55.0274543762207,46.35626602172852,40.44341278076172,53.26681900024414,29.961320877075195
2013-06-12 00:00:00,40.42621994018555,25.129648208618164,26.979999542236328,45.20957946777344,61.41426086425781,34.085201263427734,54.49265670776367,45.7255744934082,40.451602935791016,52.91819763183594,29.757713317871094
2013-06-13 00:00:00,40.28883361816406,25.29383087158203,26.899999618530277,45.78206634521485,61.85637664794922,34.60672378540039,55.16691589355469,46.91316223144531,40.48435974121094,53.68511581420898,30.44396209716797
2013-06-14 00:00:00,40.38581848144531,25.400066375732425,27.020000457763672,45.82610321044922,61.88534927368164,34.18949890136719,55.306419372558594,47.08760452270508,40.53349304199219,53.32877731323242,30.006580352783203
2013-06-17 00:00:00,40.41814041137695,25.4580135345459,26.899999618530277,45.93180847167969,61.85637664794922,34.658878326416016,54.87241363525391,47.2218017578125,40.50072479248047,53.723854064941406,30.21773338317871
2013-06-18 00:00:00,40.35348510742188,25.50630187988281,26.57999992370605,46.12556076049805,61.7694091796875,34.830230712890625,54.864688873291016,47.46332931518555,40.53349304199219,54.10344696044922,30.285600662231445
2013-06-19 00:00:00,40.25650787353516,25.54493522644043,26.26000022888184,45.685184478759766,60.86336517333984,34.15970230102539,54.275634765625,46.007362365722656,40.36971282958984,53.36751174926758,29.320327758789062
2013-06-20 00:00:00,40.127201080322266,24.7143611907959,24.86000061035156,44.20549011230469,60.44296646118164,32.893157958984375,53.5781135559082,44.09514617919922,40.26325988769531,52.09703063964844,28.04586410522461
2013-06-21 00:00:00,40.04637908935547,24.55983543395996,25.15999984741211,44.42567825317383,59.95009231567383,33.049598693847656,52.84182357788086,44.692291259765625,40.0094108581543,52.2984619140625,28.543575286865234
2013-06-24 00:00:00,40.03018569946289,24.45359992980957,24.899999618530277,44.14384841918945,59.59490966796875,32.42646026611328,52.756568908691406,44.4897575378418,39.870208740234375,51.63691329956055,27.89846992492676
2013-06-25 00:00:00,39.90087890625,24.47291374206543,24.81999969482422,44.54018783569336,59.68914031982422,32.86454391479492,52.42333984375,45.23487091064453,39.97666549682617,52.15898895263672,28.433507919311523
2013-06-26 00:00:00,39.88473510742188,24.40531349182129,23.780000686645508,44.93653106689453,60.08779525756836,33.05338287353516,52.74105453491211,45.91901397705078,40.03398132324219,52.6732292175293,29.0373477935791
2013-06-27 00:00:00,39.981689453125,24.395654678344727,23.299999237060547,45.42018127441406,60.413970947265625,33.461265563964844,53.16734313964844,46.84024429321289,40.189571380615234,53.070613861083984,29.48065757751465
2013-06-28 00:00:00,39.93320846557617,24.27010154724121,23.979999542236328,45.42018127441406,60.3260612487793,33.40083312988281,53.44398880004883,46.5489616394043,40.22232055664063,52.6810302734375,29.64881134033203
2013-07-01 00:00:00,40.017337799072266,24.42462730407715,24.34000015258789,45.50859832763672,60.58769607543945,33.7558479309082,53.53725814819336,46.447357177734375,40.28783416748047,53.016090393066406,29.702320098876957
2013-07-02 00:00:00,39.9849967956543,24.52120590209961,24.1200008392334,45.42018127441406,60.609474182128906,33.49903106689453,53.6150016784668,47.15860366821289,40.35334014892578,52.9069938659668,29.197851181030277
2013-07-03 00:00:00,40.11445617675781,24.743335723876957,24.280000686645508,45.47322463989258,60.60220336914063,33.43859100341797,53.47507858276367,46.84700775146485,40.33695983886719,52.9069938659668,28.968551635742188
2013-07-05 00:00:00,39.92026901245117,24.685386657714844,23.739999771118164,45.92416000366211,59.51937484741211,33.54434967041016,51.83532333374024,46.62348937988281,40.28783416748047,53.49918365478516,28.83096694946289
2013-07-08 00:00:00,40.04165267944336,24.81093978881836,24.040000915527344,46.18056869506836,60.00634765625,33.65764617919922,52.35599136352539,46.670894622802734,40.33695983886719,53.88877868652344,28.87683486938477
2013-07-09 00:00:00,40.0739860534668,24.965465545654297,24.239999771118164,46.49888610839844,60.1879768371582,33.89180374145508,52.34822082519531,47.3347282409668,40.38610076904297,54.33290863037109,29.22078895568848
