Date,MTUM,VTV,VEU,VWO,VCIT,VGLT,BNDX,VTIP,DBC,IAU,VNQ
2012-06-29 00:00:00,nan,43.31324005126953,30.13845443725586,30.303146362304688,61.37670135498047,59.814151763916016,nan,nan,25.019041061401367,31.1200008392334,44.21257019042969
2012-07-02 00:00:00,nan,43.37519073486328,30.329662322998047,30.333511352539062,61.700870513916016,60.46364974975586,nan,nan,24.970460891723633,31.1200008392334,44.699092864990234
2012-07-03 00:00:00,nan,43.62295913696289,30.697389602661133,30.88750648498535,61.72966384887695,60.07703399658203,nan,nan,25.67002296447754,31.600000381469727,44.96263885498047
2012-07-05 00:00:00,nan,43.29001998901367,30.234058380126953,30.62189483642578,61.81610870361328,60.08479690551758,nan,nan,25.76718521118164,31.260000228881836,44.685569763183594
2012-07-06 00:00:00,nan,42.972564697265625,29.8957462310791,30.067888259887695,61.95295715332031,60.68013381958008,nan,nan,25.17449951171875,30.84000015258789,44.79368591308594
2012-07-09 00:00:00,nan,42.864166259765625,29.814855575561523,29.9312744140625,62.01057434082031,61.11311340332031,nan,nan,25.621442794799805,30.940000534057617,44.84098434448242
2012-07-10 00:00:00,nan,42.52348709106445,29.57950782775879,29.63530921936035,62.00338363647461,61.283233642578125,nan,nan,25.291095733642578,30.540000915527344,44.361244201660156
2012-07-11 00:00:00,nan,42.66284942626953,29.689817428588867,29.77190589904785,62.09701156616211,61.275508880615234,nan,nan,25.572860717773438,30.700000762939453,44.40853500366211
2012-07-12 00:00:00,nan,42.49251937866211,29.344175338745117,29.30138397216797,62.190635681152344,61.67756271362305,nan,nan,25.63115692138672,30.600000381469727,44.54367446899414
2012-07-13 00:00:00,nan,43.18935012817383,29.763364791870117,29.847806930541992,62.20504379272461,61.5770263671875,nan,nan,25.942075729370117,30.940000534057617,45.09101486206055
2012-07-16 00:00:00,nan,43.11967849731445,29.770713806152344,29.787092208862305,62.327510833740234,61.81672668457031,nan,nan,26.262706756591797,30.940000534057617,45.17885971069336
2012-07-17 00:00:00,nan,43.491336822509766,29.94722557067871,30.14377212524414,62.41395950317383,61.45335006713867,nan,nan,26.291854858398438,30.799999237060547,45.61131286621094
2012-07-18 00:00:00,nan,43.71587371826172,30.079612731933594,30.03753662109375,62.55080795288086,61.49198913574219,nan,nan,26.525041580200195,30.739999771118164,45.341033935546875
2012-07-19 00:00:00,nan,43.63069534301758,30.278179168701172,30.341096878051758,62.435577392578125,61.3914680480957,nan,nan,26.845674514770508,30.780000686645508,44.8680305480957
2012-07-20 00:00:00,nan,43.274539947509766,29.73395538330078,29.885751724243164,62.687679290771484,61.94816207885742,nan,nan,26.845674514770508,30.84000015258789,44.63151931762695
2012-07-23 00:00:00,nan,42.910621643066406,29.101476669311523,29.157197952270508,62.57241439819336,62.257450103759766,nan,nan,26.28213882446289,30.739999771118164,44.30716323852539
2012-07-24 00:00:00,nan,42.49251937866211,28.829360961914062,29.035770416259766,62.62285614013672,62.667259216308594,nan,nan,26.126680374145508,30.81999969482422,44.158512115478516
2012-07-25 00:00:00,nan,42.55445098876953,29.02793312072754,29.157197952270508,62.687679290771484,62.767738342285156,nan,nan,26.321002960205078,31.239999771118164,44.13824462890625
2012-07-26 00:00:00,nan,43.19710922241211,29.770713806152344,29.779499053955078,62.64445877075195,62.3193244934082,nan,nan,26.369583129882812,31.459999084472656,44.530155181884766
2012-07-27 00:00:00,nan,43.97913360595703,30.513532638549805,30.652236938476562,62.478797912597656,61.33736038208008,nan,nan,26.64163589477539,31.639999389648438,44.955875396728516
2012-07-30 00:00:00,nan,43.95589828491211,30.417909622192383,30.470102310180664,62.637298583984375,61.66206741333008,nan,nan,26.797094345092773,31.600000381469727,45.16533660888672
2012-07-31 00:00:00,nan,43.824275970458984,30.28553009033203,30.363855361938477,62.828670501708984,61.69538497924805,nan,nan,26.47646141052246,31.440000534057617,45.09776306152344
2012-08-01 00:00:00,nan,43.70039367675781,30.300233840942383,30.462505340576172,62.741947174072266,61.52490234375,nan,nan,26.51532745361328,31.15999984741211,44.881534576416016
2012-08-02 00:00:00,nan,43.28227615356445,29.881038665771484,30.03753662109375,62.568626403808594,61.7961540222168,nan,nan,26.291854858398438,30.940000534057617,45.009925842285156
2012-08-03 00:00:00,nan,44.12624740600586,30.800342559814453,30.93305015563965,62.5541877746582,60.93593215942383,nan,nan,26.738798141479492,31.219999313354492,45.36130905151367
2012-08-06 00:00:00,nan,44.195926666259766,31.020984649658203,31.122758865356445,62.76363754272461,60.96697235107422,nan,nan,26.894254684448242,31.360000610351562,45.313995361328125
2012-08-07 00:00:00,nan,44.366275787353516,31.256330490112305,31.183475494384766,62.43134307861328,60.32370376586914,nan,nan,27.09829330444336,31.3799991607666,44.78017044067383
2012-08-08 00:00:00,nan,44.4824104309082,31.256330490112305,31.274532318115234,62.38080596923828,60.14549255371094,nan,nan,27.176023483276367,31.399999618530273,44.476104736328125
2012-08-09 00:00:00,nan,44.52886962890625,31.30779266357422,31.426321029663086,62.395233154296875,59.959449768066406,nan,nan,27.39949607849121,31.520000457763672,44.33419418334961
2012-08-10 00:00:00,nan,44.63727951049805,31.39605712890625,31.57052230834961,62.53974914550781,60.346988677978516,nan,nan,27.253751754760742,31.559999465942383,44.39501953125
2012-08-13 00:00:00,nan,44.53660583496094,31.23426055908203,31.312490463256836,62.53251647949219,60.25394821166992,nan,nan,27.039997100830078,31.31999969482422,44.361244201660156
