Date,Cash,MTUM_shares,MTUM_close,VTV_shares,VTV_close,VEU_shares,VEU_close,VWO_shares,VWO_close,VCIT_shares,VCIT_close,VGLT_shares,VGLT_close,BNDX_shares,BNDX_close,VTIP_shares,VTIP_close,DBC_shares,DBC_close,IAU_shares,IAU_close,VNQ_shares,VNQ_close,Portfolio Value
2014-08-07 00:00:00,190.11998748779297,31,61.790000915527344,24,78.94999694824219,38,50.459999084472656,45,43.29999923706055,0,86.58000183105469,0,72.16999816894531,0,51.65999984741211,0,50.04999923706055,0,25.39999961853028,0,25.420000076293945,26,74.4800033569336,9802.869960784912
2014-08-08 00:00:00,190.11998748779297,31,62.459999084472656,24,79.8499984741211,38,50.77999877929688,45,43.77999877929688,0,86.4000015258789,0,72.16000366210938,0,51.72999954223633,0,50.040000915527344,0,25.280000686645508,0,25.420000076293945,26,74.91999816894531,9890.43977355957
2014-08-11 00:00:00,190.11998748779297,31,62.68999862670898,24,80.01000213623047,38,51.0099983215332,45,44.40999984741211,0,86.51000213623047,0,72.16999816894531,0,51.709999084472656,0,50.04999923706055,0,25.31999969482422,0,25.36000061035156,26,75.38999938964844,9950.719909667969
2014-08-12 00:00:00,190.11998748779297,31,62.630001068115234,24,79.97000122070312,38,50.970001220703125,45,44.41999816894531,0,86.47000122070312,0,71.72000122070312,0,51.709999084472656,0,50.02999877929688,0,25.15999984741211,0,25.36000061035156,26,75.2699966430664,9943.709926605225
2014-08-13 00:00:00,190.11998748779297,31,63.15999984741211,24,80.4800033569336,38,51.2599983215332,45,44.61000061035156,0,86.68000030517578,0,72.06999969482422,0,51.790000915527344,0,50.09000015258789,0,25.13999938964844,0,25.420000076293945,26,76.36000061035156,10020.290042877195
2014-08-14 00:00:00,190.11998748779297,31,63.5,24,80.83999633789062,38,51.47999954223633,45,44.63999938964844,0,86.7699966430664,0,72.66999816894531,0,51.86000061035156,0,50.060001373291016,0,24.84000015258789,0,25.440000534057617,26,76.30999755859375,10047.879791259766
2014-08-15 00:00:00,190.11998748779297,31,63.63999938964844,24,80.68000030517578,38,51.4900016784668,45,44.58000183105469,0,87.04000091552734,0,73.22000122070312,0,51.84999847412109,0,50.040000915527344,0,24.940000534057617,0,25.26000022888184,26,76.2300033569336,10043.980209350586
2014-08-18 00:00:00,190.11998748779297,31,64.05000305175781,24,81.29000091552734,38,51.83000183105469,45,45.040000915527344,0,86.83000183105469,0,72.61000061035156,0,51.84999847412109,0,50.0,0,24.729999542236328,0,25.18000030517578,26,76.9800033569336,10124.450302124023
2014-08-19 00:00:00,190.11998748779297,31,64.51000213623047,24,81.58999633789062,38,51.959999084472656,45,45.29999923706055,0,86.73999786376953,0,72.5,0,51.88999938964844,0,49.959999084472656,0,24.780000686645508,0,25.100000381469727,26,77.13999938964844,10166.709880828856
2014-08-20 00:00:00,190.11998748779297,31,64.7699966430664,24,81.8499984741211,38,51.84000015258789,45,45.22999954223633,0,86.51000213623047,0,72.30999755859375,0,51.900001525878906,0,49.86000061035156,0,24.850000381469727,0,25.0,26,77.48999786376953,10182.39977645874
2014-08-21 00:00:00,190.11998748779297,31,64.88999938964844,24,82.20999908447266,38,51.970001220703125,45,45.18999862670898,0,86.66999816894531,0,72.72000122070312,0,51.91999816894531,0,49.900001525878906,0,24.90999984741211,0,24.739999771118164,26,77.37000274658203,10194.780002593994
2014-08-22 00:00:00,190.11998748779297,31,64.91999816894531,24,81.95999908447266,38,51.7400016784668,45,44.9900016784668,0,86.66999816894531,0,72.98999786376953,0,51.97999954223633,0,49.869998931884766,0,24.8700008392334,0,24.799999237060547,26,76.75,10155.850048065186
2014-08-25 00:00:00,190.11998748779297,31,65.25,24,82.41000366210938,38,52.09999847412109,45,45.369998931884766,0,86.70999908447266,0,73.30000305175781,0,52.06999969482422,0,49.84999847412109,0,24.90999984741211,0,24.700000762939453,26,76.58000183105469,10203.240016937256
2014-08-26 00:00:00,190.11998748779297,31,65.30999755859375,24,82.44999694824219,38,52.15999984741211,45,45.619998931884766,0,86.79000091552734,0,73.13999938964844,0,52.11000061035156,0,49.869998931884766,0,24.920000076293945,0,24.81999969482422,26,76.7300033569336,10223.48987197876
2014-08-27 00:00:00,190.11998748779297,31,65.22000122070312,24,82.5199966430664,38,52.29999923706055,45,45.84999847412109,0,86.97000122070312,0,73.62000274658203,0,52.22999954223633,0,49.88999938964844,0,24.959999084472656,0,24.81999969482422,26,76.77999877929688,10239.349815368652
2014-08-28 00:00:00,190.11998748779297,31,65.16000366210938,24,82.44999694824219,38,52.0099983215332,45,45.43000030517578,0,87.08000183105469,0,73.95999908447266,0,52.25,0,49.88999938964844,0,24.979999542236328,0,24.979999542236328,26,76.7699966430664,10205.629890441896
2014-08-29 00:00:00,190.11998748779297,31,65.4800033569336,24,82.7300033569336,38,52.040000915527344,45,45.400001525878906,0,87.1500015258789,0,73.98999786376953,0,52.2400016784668,0,49.90999984741211,0,25.030000686645508,0,24.920000076293945,26,77.18000030517578,10232.7202835083
2014-09-02 00:00:00,131.74600244140626,31,65.68000030517578,24,82.56999969482422,0,52.09999847412109,45,45.4900016784668,0,86.51000213623047,27,72.83000183105469,0,52.02000045776367,0,49.810001373291016,0,24.670000076293945,0,24.520000457763672,26,77.19000244140625,10169.906193023682
2014-09-03 00:00:00,131.74600244140626,31,65.68000030517578,24,82.7300033569336,0,52.59000015258789,45,46.25,0,86.63999938964844,27,72.9800033569336,0,52.0099983215332,0,49.810001373291016,0,24.770000457763672,0,24.57999992370605,26,77.38999938964844,10217.196167236329
2014-09-04 00:00:00,131.74600244140626,31,65.55999755859375,24,82.69000244140625,0,52.27000045776367,45,46.04999923706055,0,86.43000030517578,27,72.30000305175781,0,52.0,0,49.810001373291016,0,24.670000076293945,0,24.459999084472656,26,77.0999984741211,10177.615993743895
2014-09-05 00:00:00,131.74600244140626,31,65.94999694824219,24,83.04000091552734,0,52.380001068115234,45,46.4900016784668,0,86.37000274658203,27,72.05000305175781,0,52.119998931884766,0,49.790000915527344,0,24.6299991607666,0,24.57999992370605,26,77.91999816894531,10232.476040130616
2014-09-08 00:00:00,131.74600244140626,31,65.94999694824219,24,82.77999877929688,0,51.81999969482422,45,45.95000076293945,0,86.2300033569336,27,72.12999725341797,0,52.060001373291016,0,49.709999084472656,0,24.51000022888184,0,24.299999237060547,26,77.83999633789062,10202.015743499756
2014-09-09 00:00:00,131.74600244140626,31,65.4800033569336,24,82.30999755859375,0,51.619998931884766,45,45.38999938964844,0,86.08000183105469,27,72.0999984741211,0,51.95000076293945,0,49.66999816894531,0,24.309999465942383,0,24.34000015258789,26,77.36000061035156,10137.675995117188
2014-09-10 00:00:00,131.74600244140626,31,65.81999969482422,24,82.5,0,51.790000915527344,45,45.18999862670898,0,85.9000015258789,27,71.80000305175781,0,51.93000030517578,0,49.58000183105469,0,24.13999938964844,0,24.200000762939453,26,76.13999938964844,10103.955997711182
2014-09-11 00:00:00,131.74600244140626,31,65.69999694824219,24,82.66999816894531,0,51.4900016784668,45,44.869998931884766,0,85.8499984741211,27,71.5199966430664,0,51.880001068115234,0,49.630001068115234,0,24.020000457763672,0,24.07999992370605,26,76.19999694824219,10083.915645843506
2014-09-12 00:00:00,131.74600244140626,31,65.29000091552734,24,82.25,0,51.29999923706055,45,44.2599983215332,0,85.52999877929688,27,70.75,0,51.79999923706055,0,49.630001068115234,0,23.82999992370605,0,23.81999969482422,26,73.86000061035156,9952.04597116089
2014-09-15 00:00:00,131.74600244140626,31,64.94000244140625,24,82.36000061035156,0,51.18999862670898,45,44.06999969482422,0,85.56999969482422,27,70.87999725341797,0,51.77000045776367,0,49.619998931884766,0,23.86000061035156,0,23.8799991607666,26,73.5,9929.436004882811
2014-09-16 00:00:00,131.74600244140626,31,65.66000366210938,24,82.94000244140625,0,51.45000076293945,45,44.630001068115234,0,85.58000183105469,27,70.61000061035156,0,51.84999847412109,0,49.65999984741211,0,24.07999992370605,0,23.920000076293945,26,74.22000122070312,10002.306270843506
2014-09-17 00:00:00,131.74600244140626,31,65.76000213623047,24,83.04000091552734,0,51.09999847412109,45,44.20000076293945,0,85.37000274658203,27,70.55000305175781,0,51.86000061035156,0,49.45000076293945,0,23.979999542236328,0,23.65999984741211,26,74.19999694824219,9986.31612802124
2014-09-18 00:00:00,131.74600244140626,31,66.12000274658203,24,83.47000122070312,0,51.45000076293945,45,44.29999923706055,0,85.4000015258789,27,70.69000244140625,0,51.84000015258789,0,49.40999984741211,0,23.75,0,23.71999931335449,26,73.55000305175781,9999.17622781372
2014-09-19 00:00:00,131.74600244140626,31,66.04000091552734,24,83.5199966430664,0,51.11000061035156,45,43.970001220703125,0,85.62000274658203,27,71.44000244140625,0,51.95000076293945,0,49.40999984741211,0,23.68000030517578,0,23.57999992370605,26,73.63999938964844,10005.636055236817
2014-09-22 00:00:00,131.74600244140626,31,65.29000091552734,24,82.91000366210938,0,50.810001373291016,45,43.31999969482422,0,85.77999877929688,27,71.58999633789062,0,52.02000045776367,0,49.38999938964844,0,23.479999542236328,0,23.520000457763672,26,73.05999755859375,9927.465942626954
2014-09-23 00:00:00,131.74600244140626,31,65.05999755859375,24,82.30999755859375,0,50.43999862670898,45,43.040000915527344,0,85.7699966430664,27,71.97000122070312,0,52.02999877929688,0,49.45000076293945,0,23.479999542236328,0,23.65999984741211,26,72.52999877929688,9889.815910583497
2014-09-24 00:00:00,186.00200244140623,31,65.58000183105469,24,82.37000274658203,0,50.459999084472656,45,43.2599983215332,0,85.69000244140625,27,71.58000183105469,0,52.0,0,49.41999816894531,0,23.57999992370605,0,23.57999992370605,26,71.66999816894531,9938.64205142212
2014-09-25 00:00:00,186.00200244140623,31,64.69000244140625,24,81.18000030517578,0,49.630001068115234,45,42.2599983215332,0,85.95999908447266,27,72.36000061035156,0,52.130001068115234,0,49.5,0,23.530000686645508,0,23.65999984741211,26,71.3499984741211,9850.231986724852
2014-09-26 00:00:00,186.00200244140623,31,65.2300033569336,24,81.6500015258789,0,49.869998931884766,45,42.52999877929688,0,85.66000366210938,27,72.23999786376953,0,52.08000183105469,0,49.43000030517578,0,23.489999771118164,0,23.57999992370605,26,72.30999755859375,9912.121967041016
2014-09-29 00:00:00,186.00200244140623,31,65.18000030517578,24,81.41000366210938,0,49.369998931884766,45,41.619998931884766,0,85.75,27,72.72000122070312,0,52.11000061035156,0,49.41999816894531,0,23.6299991607666,0,23.559999465942383,26,72.20999908447266,9874.222060882568
2014-09-30 00:00:00,186.00200244140623,31,64.87000274658203,24,81.19999694824219,0,49.2400016784668,45,41.709999084472656,0,85.7699966430664,27,72.36000061035156,0,52.11000061035156,0,49.369998931884766,0,23.21999931335449,0,23.39999961853028,26,71.8499984741211,9844.541949951172
2014-10-01 00:00:00,178.05691638183583,30,63.91999816894531,24,80.1500015258789,0,48.619998931884766,0,40.90999984741211,22,86.08999633789062,27,73.54000091552734,37,52.20000076293945,0,49.5099983215332,0,23.13999938964844,0,23.540000915527344,0,71.91000366210938,9830.21687045288
2014-10-02 00:00:00,178.05691638183583,30,63.869998931884766,24,80.0999984741211,0,48.290000915527344,0,41.15999984741211,22,85.87999725341797,27,72.94000244140625,37,52.15999984741211,0,49.459999084472656,0,23.049999237060547,0,23.5,0,71.79000091552734,9805.216847564698
2014-10-03 00:00:00,178.05691638183583,30,64.80000305175781,24,81.05000305175781,0,48.34000015258789,0,41.5,22,86.0199966430664,27,73.16999816894531,37,52.18999862670898,0,49.34999847412109,0,22.82999992370605,0,23.059999465942383,0,72.23999786376953,9866.316907073977
2014-10-06 00:00:00,178.05691638183583,30,64.63999938964844,24,80.94000244140625,0,48.72999954223633,0,42.2400016784668,22,86.16000366210938,27,73.22000122070312,37,52.16999816894531,0,49.400001525878906,0,23.1200008392334,0,23.3799991607666,0,72.43000030517578,9862.567002441408
2014-10-07 00:00:00,178.05691638183583,30,63.52000045776367,24,79.69999694824219,0,48.02999877929688,0,41.83000183105469,22,86.45999908447266,27,74.08999633789062,37,52.2599983215332,0,49.459999084472656,0,23.030000686645508,0,23.440000534057617,0,71.86000061035156,9832.626675750733
2014-10-08 00:00:00,178.05691638183583,30,64.79000091552734,24,81.05999755859375,0,48.790000915527344,0,42.470001220703125,22,87.0,27,74.12999725341797,37,52.27999877929688,0,49.619998931884766,0,22.940000534057617,0,23.65999984741211,0,73.41999816894531,9917.066765930176
2014-10-09 00:00:00,178.05691638183583,30,63.25,24,79.4000015258789,0,47.560001373291016,0,41.880001068115234,22,86.69999694824219,27,73.91999816894531,37,52.310001373291016,0,49.540000915527344,0,22.670000076293945,0,23.68000030517578,0,73.41999816894531,9819.86688723755
2014-10-10 00:00:00,178.05691638183583,30,62.33000183105469,24,78.68000030517578,0,46.81999969482422,0,40.93000030517578,22,86.77999877929688,27,74.44999694824219,37,52.27999877929688,0,49.560001373291016,0,22.59000015258789,0,23.700000762939453,0,73.48999786376953,9789.94682421875
2014-10-13 00:00:00,178.05691638183583,30,60.869998931884766,24,77.4800033569336,0,46.869998931884766,0,41.43000030517578,22,86.98999786376953,27,75.0199966430664,37,52.34999847412109,0,49.54999923706055,0,22.59000015258789,0,23.86000061035156,0,73.55999755859375,9739.946770812989
2014-10-14 00:00:00,178.05691638183583,30,60.59999847412109,24,77.58000183105469,0,46.93999862670898,0,41.619998931884766,22,87.04000091552734,27,75.48999786376953,37,52.380001068115234,0,49.5,0,22.25,0,23.8799991607666,0,74.75,9749.146916534424
2014-10-15 00:00:00,178.05691638183583,30,60.290000915527344,24,76.73999786376953,0,46.619998931884766,0,41.040000915527344,22,87.08999633789062,27,76.06999969482422,37,52.61000061035156,0,49.52999877929688,0,21.96999931335449,0,23.959999084472656,0,74.45999908447266,9744.95682635498
2014-10-16 00:00:00,178.05691638183583,30,60.68000030517578,24,76.70999908447266,0,46.33000183105469,0,40.630001068115234,22,87.01000213623047,27,75.58999633789062,37,52.33000183105469,0,49.52999877929688,0,22.190000534057617,0,24.0,0,74.58000183105469,9730.856919433594
2014-10-17 00:00:00,178.05691638183583,30,61.709999084472656,24,77.7300033569336,0,46.970001220703125,0,41.150001525878906,22,86.9800033569336,27,75.22000122070312,37,52.16999816894531,0,49.52000045776367,0,22.270000457763672,0,23.979999542236328,0,74.66999816894531,9769.667008544922
2014-10-20 00:00:00,178.05691638183583,30,62.20000076293945,24,78.2699966430664,0,47.22999954223633,0,41.18000030517578,22,86.86000061035156,27,75.31999969482422,37,52.2400016784668,0,49.52000045776367,0,22.11000061035156,0,24.13999938964844,0,75.80999755859375,9799.976925994872
2014-10-21 00:00:00,178.05691638183583,30,63.75,24,79.66999816894531,0,47.75,0,41.369998931884766,22,86.91000366210938,27,74.88999938964844,37,52.2400016784668,0,49.52999877929688,0,22.290000915527344,0,24.15999984741211,0,76.5,9869.56699862671
2014-10-22 00:00:00,178.05691638183583,30,63.290000915527344,24,79.19999694824219,0,47.36000061035156,0,41.040000915527344,22,86.83999633789062,27,74.94000244140625,37,52.22999954223633,0,49.52000045776367,0,22.040000915527344,0,24.059999465942383,0,76.5199966430664,9843.926839019776
2014-10-23 00:00:00,178.05691638183583,30,64.27999877929688,24,79.9000015258789,0,47.72999954223633,0,41.08000183105469,22,86.69999694824219,27,74.4000015258789,37,52.2400016784668,0,49.45000076293945,0,22.299999237060547,0,23.8799991607666,0,77.11000061035156,9873.136952545166
2014-10-24 00:00:00,178.05691638183583,30,64.95999908447266,24,80.61000061035156,0,48.04999923706055,0,41.470001220703125,22,86.76000213623047,27,74.43000030517578,37,52.220001220703125,0,49.459999084472656,0,22.15999984741211,0,23.84000015258789,0,77.05000305175781,9911.967003967286
2014-10-27 00:00:00,178.05691638183583,30,64.79000091552734,24,80.47000122070312,0,47.790000915527344,0,41.040000915527344,22,86.87000274658203,27,74.48999786376953,37,52.220001220703125,0,49.45000076293945,0,22.100000381469727,0,23.799999237060547,0,77.62000274658203,9907.54702105713
2014-10-28 00:00:00,178.05691638183583,30,65.55999755859375,24,81.33999633789062,0,48.5,0,41.900001525878906,22,86.6500015258789,27,74.08999633789062,37,52.220001220703125,0,49.45000076293945,0,22.280000686645508,0,23.799999237060547,0,77.95999908447266,9935.886735107422
2014-10-29 00:00:00,178.05691638183583,30,65.16000366210938,24,81.31999969482422,0,48.220001220703125,0,41.81999969482422,22,86.30000305175781,27,74.20999908447266,37,52.2400016784668,0,49.38999938964844,0,22.540000915527344,0,23.459999084472656,0,77.5199966430664,9919.687123443604
2014-10-30 00:00:00,178.05691638183583,30,65.66000366210938,24,81.77999877929688,0,48.540000915527344,0,42.29999923706055,22,86.45999908447266,27,74.29000091552734,37,52.29999923706055,0,49.369998931884766,0,22.350000381469727,0,23.200000762939453,0,78.01000213623047,9953.62697329712
2014-10-31 00:00:00,178.05691638183583,30,66.36000061035156,24,82.66000366210938,0,49.34000015258789,0,42.63999938964844,22,86.5199966430664,27,74.1500015258789,37,52.369998931884766,0,49.40999984741211,0,22.31999969482422,0,22.700000762939453,0,78.98999786376953,9995.876950408936
2014-11-03 00:00:00,127.96293026733392,30,66.45999908447266,24,82.6500015258789,0,48.869998931884766,0,42.34999847412109,0,86.04000091552734,26,73.95999908447266,38,52.29999923706055,0,49.400001525878906,0,22.1200008392334,0,22.57999992370605,25,79.68000030517578,10007.722894256593
2014-11-04 00:00:00,127.96293026733392,30,66.3499984741211,24,82.5199966430664,0,48.619998931884766,0,42.38999938964844,0,86.05999755859375,26,74.04000091552734,38,52.31999969482422,0,49.36000061035156,0,21.799999237060547,0,22.600000381469727,25,79.80999755859375,10007.392755096436
2014-11-05 00:00:00,127.96293026733392,30,66.68000030517578,24,83.16999816894531,0,48.65999984741211,0,42.13999938964844,0,86.08999633789062,26,74.02999877929688,38,52.310001373291016,0,49.400001525878906,0,21.86000061035156,0,22.1200008392334,25,79.63999938964844,10028.002900665284
2014-11-06 00:00:00,127.96293026733392,30,67.02999877929688,24,83.47000122070312,0,48.27999877929688,0,41.540000915527344,0,85.93000030517578,26,73.54000091552734,38,52.33000183105469,0,49.400001525878906,0,21.8799991607666,0,22.13999938964844,25,79.02999877929688,10018.472985809329
2014-11-07 00:00:00,127.96293026733392,30,66.75,24,83.58000183105469,0,48.38999938964844,0,41.810001373291016,0,86.27999877929688,26,74.2300033569336,38,52.36000061035156,0,49.4900016784668,0,21.979999542236328,0,22.739999771118164,25,78.93000030517578,10029.293092315676
2014-11-10 00:00:00,127.96293026733392,30,66.98999786376953,24,83.87000274658203,0,48.58000183105469,0,41.84000015258789,0,86.08000183105469,26,73.72000122070312,38,52.380001068115234,0,49.43000030517578,0,21.770000457763672,0,22.26000022888184,25,79.58000183105469,10047.203050201417
2014-11-11 00:00:00,127.96293026733392,30,67.0199966430664,24,83.87000274658203,0,48.810001373291016,0,41.90999984741211,0,86.04000091552734,26,73.79000091552734,38,52.369998931884766,0,49.47999954223633,0,21.8799991607666,0,22.57999992370605,25,79.2699966430664,10041.792794769288
2014-11-12 00:00:00,127.96293026733392,30,67.05000305175781,24,83.73999786376953,0,48.52999877929688,0,41.790000915527344,0,86.08999633789062,26,73.69000244140625,38,52.38999938964844,0,49.400001525878906,0,21.809999465942383,0,22.440000534057617,25,78.66999816894531,10022.732965057374
2014-11-13 00:00:00,127.96293026733392,30,66.91999816894531,24,83.7699966430664,0,48.619998931884766,0,41.68999862670898,0,86.08999633789062,26,73.77999877929688,38,52.400001525878906,0,49.400001525878906,0,21.40999984741211,0,22.479999542236328,25,79.0999984741211,10033.022782867432
2014-11-14 00:00:00,127.96293026733392,30,66.83999633789062,24,83.79000091552734,0,48.79999923706055,0,42.130001068115234,0,86.18000030517578,26,74.0999984741211,38,52.43999862670898,0,49.43000030517578,0,21.63999938964844,0,23.059999465942383,25,78.44999694824219,10024.692674224854
2014-11-17 00:00:00,127.96293026733392,30,66.95999908447266,24,84.0,0,48.52999877929688,0,41.59999847412109,0,85.93000030517578,26,74.01000213623047,38,52.470001220703125,0,49.36000061035156,0,21.549999237060547,0,22.959999084472656,25,78.80000305175781,10040.88308102417
